#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2016 01 09 00 00  60 12.0 14.0   2.3     8    MM  MM 1023.6    MM   9.3    MM   MM +0.1    MM
2016 01 08 23 00  50 11.0 13.0   2.3     7    MM  MM 1023.7    MM   9.2    MM   MM +0.7    MM
2016 01 08 22 00  40 11.0 15.0   2.4     7    MM  MM 1023.6    MM   9.0    MM   MM +0.7    MM
2016 01 08 21 00  50 11.0 14.0   2.4     7    MM  MM 1023.5    MM   8.8    MM   MM +0.6    MM
2016 01 08 20 00  60 11.0 13.0   2.4     6    MM  MM 1023.0    MM   8.8    MM   MM +0.0    MM
2016 01 08 19 00  50 11.0 14.0   2.2     6    MM  MM 1022.9    MM   8.8    MM   MM -0.6    MM
2016 01 08 18 00  50 11.0 14.0   2.3     6    MM  MM 1022.9    MM   8.7    MM   MM   MM    MM
2016 01 08 17 00  60 11.0 14.0   2.1     6    MM  MM 1023.0    MM   8.7    MM   MM -0.8    MM
2016 01 08 16 00  60 11.0 14.0   2.1     6    MM  MM 1023.5    MM   8.7    MM   MM +0.2    MM
2016 01 08 14 00  60 11.0 13.0   1.6     5    MM  MM 1023.8    MM   8.9    MM   MM   MM    MM
2016 01 08 13 00  60 10.0 12.0   1.4     5    MM  MM 1023.3    MM   8.6    MM   MM +0.3    MM
2016 01 08 12 00  60  9.0 13.0   1.3     5    MM  MM 1022.8    MM   8.3    MM   MM +0.0    MM
2016 01 08 10 00  60  8.0 10.0   1.1     4    MM  MM 1023.0    MM   8.2    MM   MM -0.1    MM
2016 01 08 09 00  70  9.0 11.0   1.1     4    MM  MM 1022.8    MM   8.2    MM   MM -0.4    MM
2016 01 08 08 00  40  9.0 11.0   1.0     9    MM  MM 1022.4    MM   8.2    MM   MM -1.1    MM
2016 01 08 07 00  60  8.0 10.0   0.9     6    MM  MM 1023.1    MM   8.2    MM   MM -0.7    MM
2016 01 08 06 00  50  8.0  9.0   1.0     6    MM  MM 1023.2    MM   8.2    MM   MM -1.1    MM
2016 01 08 05 00  50  7.0  9.0   1.0     7    MM  MM 1023.5    MM   8.2    MM   MM -1.0    MM
2016 01 08 04 00  30  6.0  7.0   1.1     7    MM  MM 1023.8    MM   8.3    MM   MM -0.7    MM
2016 01 08 03 00  10  5.0  7.0   1.1     7    MM  MM 1024.3    MM   8.3    MM   MM -0.4    MM
2016 01 08 02 00 360  5.0  7.0   1.2     7    MM  MM 1024.5    MM   8.3    MM   MM -0.4    MM
2016 01 08 01 00 350  6.0  7.0   1.3     7    MM  MM 1024.5    MM   8.4    MM   MM -0.6    MM
2016 01 08 00 00 320  6.0  7.0   1.3     7    MM  MM 1024.7    MM   8.5    MM   MM -0.2    MM
2016 01 07 23 00 300  5.0  6.0   1.3     7    MM  MM 1024.9    MM   8.5    MM   MM +0.0    MM
2016 01 07 22 00 280  4.0  5.0   1.3     7    MM  MM 1025.1    MM   8.5    MM   MM +0.2    MM
2016 01 07 21 00 280  5.0  6.0   1.4     7    MM  MM 1024.9    MM   8.7    MM   MM -0.3    MM
2016 01 07 20 00 260  5.0  6.0   1.3     8    MM  MM 1024.9    MM   8.7    MM   MM -1.0    MM
2016 01 07 19 00 280  6.0  7.0   1.5     8    MM  MM 1024.9    MM   8.7    MM   MM -1.7    MM
2016 01 07 18 00 270  6.0  7.0   1.5     8    MM  MM 1025.2    MM   8.7    MM   MM -2.4    MM
2016 01 07 17 00 270  7.0  8.0   1.7     8    MM  MM 1025.9    MM   8.8    MM   MM -1.9    MM
2016 01 07 16 00 270  6.0  8.0   1.7     8    MM  MM 1026.6    MM   8.9    MM   MM -1.0    MM
2016 01 07 15 00 260  7.0  9.0   1.8     8    MM  MM 1027.6    MM   9.1    MM   MM +0.3    MM
2016 01 07 14 00 270  8.0 10.0   1.9     8    MM  MM 1027.8    MM   9.2    MM   MM +0.8    MM
2016 01 07 13 00 260  8.0 10.0   1.9     8    MM  MM 1027.6    MM   9.3    MM   MM +0.9    MM
2016 01 07 12 00 260  8.0 10.0   2.1     8    MM  MM 1027.3    MM   9.2    MM   MM +0.5    MM
2016 01 07 11 00 260  8.0 10.0   2.1     8    MM  MM 1027.0    MM   9.1    MM   MM -0.1    MM
2016 01 07 10 00 270  9.0 11.0   2.2     8    MM  MM 1026.7    MM   9.1    MM   MM -0.6    MM
2016 01 07 09 00 260  9.0 11.0   2.2     8    MM  MM 1026.8    MM   9.1    MM   MM -0.7    MM
2016 01 07 08 00 260 10.0 12.0   2.3     8    MM  MM 1027.1    MM   9.0    MM   MM -0.4    MM
2016 01 07 07 00 260 10.0 13.0   2.4     8    MM  MM 1027.3    MM   8.8    MM   MM -0.8    MM
2016 01 07 06 00 260 10.0 12.0   2.3     8    MM  MM 1027.5    MM   8.6    MM   MM -0.7    MM
2016 01 07 05 00 260 11.0 13.0   2.5     8    MM  MM 1027.5    MM   8.3    MM   MM -0.5    MM
2016 01 07 04 00 260 11.0   MM    MM    MM    MM  MM 1028.1    MM    MM    MM   MM +0.1    MM
2016 01 07 03 00 250 11.0 13.0   2.4     6    MM  MM 1028.2    MM   8.1    MM   MM +0.0    MM
2016 01 07 02 00 250 11.0 13.0   2.5     7    MM  MM 1028.0    MM   8.1    MM   MM -0.2    MM
2016 01 07 01 00 250 10.0 13.0   2.4     7    MM  MM 1028.0    MM   8.1    MM   MM -0.5    MM
2016 01 07 00 00 250 11.0 13.0   2.2     7    MM  MM 1028.2    MM   8.2    MM   MM -0.5    MM
2016 01 06 23 00 260 11.0   MM    MM    MM    MM  MM 1028.2    MM   8.4    MM   MM -0.7    MM
2016 01 06 22 00 260 11.0 14.0   2.2     6    MM  MM 1028.5    MM   8.9    MM   MM -0.6    MM
2016 01 06 21 00 260 11.0 14.0   2.1     6    MM  MM 1028.7    MM  10.1    MM   MM -0.6    MM
2016 01 06 20 00 260 11.0 14.0   1.9     7    MM  MM 1028.9    MM   9.8    MM   MM -0.5    MM
2016 01 06 19 00 260 12.0 14.0   1.9     6    MM  MM 1029.1    MM   9.8    MM   MM -1.1    MM
2016 01 06 18 00 260 11.0 14.0   1.9     6    MM  MM 1029.3    MM   9.9    MM   MM -1.8    MM
2016 01 06 17 00 260 11.0 14.0   1.9     6    MM  MM 1029.4    MM  10.1    MM   MM -1.5    MM
2016 01 06 16 00 260 10.0 13.0   1.9     6    MM  MM 1030.2    MM   9.6    MM   MM -0.1    MM
2016 01 06 15 00 270  9.0 12.0   1.8     6    MM  MM 1031.1    MM   9.4    MM   MM +0.8    MM
2016 01 06 14 00 280  9.0 11.0   1.7     6    MM  MM 1030.9    MM   9.2    MM   MM +0.8    MM
2016 01 06 13 00 280  8.0 11.0   1.7     6    MM  MM 1030.3    MM   9.0    MM   MM +0.2    MM
2016 01 06 12 00 270  8.0 10.0   1.7     6    MM  MM 1030.3    MM   8.9    MM   MM +0.4    MM
2016 01 06 11 00 290  8.0 10.0   1.8     6    MM  MM 1030.1    MM   9.0    MM   MM +0.4    MM
2016 01 06 10 00 300  9.0 11.0   1.7     5    MM  MM 1030.1    MM   9.1    MM   MM +0.2    MM
2016 01 06 09 00 300  9.0 12.0   1.7     7    MM  MM 1029.9    MM   9.2    MM   MM +0.1    MM
2016 01 06 08 00 310  9.0 12.0   1.8    12    MM  MM 1029.7    MM   9.5    MM   MM +0.2    MM
2016 01 06 07 00 310  9.0 11.0   1.8     7    MM  MM 1029.9    MM   9.7    MM   MM +0.0    MM
2016 01 06 06 00 310  8.0 12.0   2.1     7    MM  MM 1029.8    MM   9.8    MM   MM -0.6    MM
2016 01 06 05 00 320  9.0 12.0   2.0     7    MM  MM 1029.5    MM   9.4    MM   MM -0.6    MM
2016 01 06 04 00 310  8.0   MM    MM    MM    MM  MM 1029.9    MM   9.3    MM   MM +0.2    MM
2016 01 06 03 00 320  7.0  9.0   2.1     7    MM  MM 1030.4    MM   9.1    MM   MM +0.8    MM
2016 01 06 02 00 330  8.0 11.0   2.3     8    MM  MM 1030.1    MM   8.7    MM   MM +0.9    MM
2016 01 06 01 00 350  9.0 11.0   2.4     8    MM  MM 1029.7    MM   8.5    MM   MM +1.1    MM
2016 01 06 00 00 350  8.0 11.0   2.5     8    MM  MM 1029.6    MM   8.2    MM   MM +2.0    MM
2016 01 05 23 00 350  8.0 11.0   2.7     7    MM  MM 1029.2    MM   8.4    MM   MM +3.2    MM
2016 01 05 22 00 350  9.0 11.0   2.8     8    MM  MM 1028.6    MM   8.4    MM   MM   MM    MM
2016 01 05 21 00  20  9.0 13.0   3.0     8    MM  MM 1027.6    MM   8.3    MM   MM +4.0    MM
2016 01 05 20 00  10 11.0   MM   3.2     8    MM  MM 1026.0    MM   8.4    MM   MM +3.6    MM
2016 01 05 19 00  30 11.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2016 01 05 18 00  20 12.0 16.0   3.6     8    MM  MM 1023.6    MM   8.5    MM   MM +0.9    MM
2016 01 05 17 00  20 14.0 17.0   3.2     8    MM  MM 1022.4    MM   8.4    MM   MM   MM    MM
2016 01 05 16 00  10 13.0 17.0   3.2     8    MM  MM 1022.4    MM   8.3    MM   MM +1.4    MM
2016 01 05 15 00  10 14.0 18.0   2.9     8    MM  MM 1022.7    MM   8.1    MM   MM +2.6    MM
2016 01 05 13 00   0 13.0 16.0   2.6     7    MM  MM 1021.0    MM   7.7    MM   MM +2.3    MM
2016 01 05 12 00  10 13.0 15.0   2.5     7    MM  MM 1020.1    MM   7.6    MM   MM +2.1    MM
2016 01 05 11 00   0 12.0 14.0   2.5     7    MM  MM 1019.6    MM   7.4    MM   MM +2.7    MM
2016 01 05 10 00   0 11.0 14.0   2.3     6    MM  MM 1018.7    MM   7.2    MM   MM +2.9    MM
2016 01 05 09 00  10 12.0 14.0   2.2     7    MM  MM 1018.0    MM   7.3    MM   MM +2.5    MM
2016 01 05 08 00  10 11.0 13.0   2.4     8    MM  MM 1016.9    MM   7.2    MM   MM +4.1    MM
2016 01 05 07 00  10 11.0 14.0   2.2     7    MM  MM 1015.8    MM   7.2    MM   MM +3.3    MM
2016 01 05 06 00  10 12.0 14.0   2.3     6    MM  MM 1015.5    MM   7.1    MM   MM +1.6    MM
2016 01 05 05 00  10 14.0 18.0   2.2     6    MM  MM 1012.8    MM   7.1    MM   MM -0.5    MM
2016 01 05 04 00  10 13.0   MM    MM    MM    MM  MM 1012.5    MM    MM    MM   MM -0.6    MM
2016 01 05 03 00  10 10.0 13.0   1.8     5    MM  MM 1013.9    MM   7.2    MM   MM +1.7    MM
2016 01 05 02 00  20 11.0 13.0   1.8     5    MM  MM 1013.3    MM   7.2    MM   MM +1.7    MM
2016 01 05 01 00  20 10.0 13.0   1.8     5    MM  MM 1013.1    MM   7.3    MM   MM +2.5    MM
2016 01 05 00 00  20 11.0 14.0   1.7     5    MM  MM 1012.2    MM   7.4    MM   MM +2.2    MM
2016 01 04 23 00  20 10.0 12.0   1.5     4    MM  MM 1011.6    MM   7.3    MM   MM +1.9    MM
2016 01 04 22 00  30 10.0 12.0   1.4     8    MM  MM 1010.6    MM   7.3    MM   MM +1.4    MM
2016 01 04 21 00  40 10.0 13.0   1.3     7    MM  MM 1010.0    MM   7.3    MM   MM +1.5    MM
2016 01 04 20 00  30  8.0  9.0   1.3     8    MM  MM 1009.7    MM   7.3    MM   MM +0.9    MM
2016 01 04 19 00  30  7.0  9.0   1.4     8    MM  MM 1009.2    MM   7.4    MM   MM +0.2    MM
2016 01 04 18 00  30  7.0  9.0   1.3     8    MM  MM 1008.5    MM   7.4    MM   MM -1.4    MM
2016 01 04 17 00  40  7.0  8.0   1.3     8    MM  MM 1008.8    MM   7.6    MM   MM -0.7    MM
2016 01 04 16 00  30  7.0  8.0   1.3     8    MM  MM 1009.0    MM   7.6    MM   MM +0.0    MM
2016 01 04 15 00  30  5.0  6.0   1.6     8    MM  MM 1009.9    MM   7.8    MM   MM +1.4    MM
2016 01 04 14 00  30  5.0  6.0   1.7     8    MM  MM 1009.5    MM   7.8    MM   MM +1.3    MM
2016 01 04 13 00  30  5.0  6.0   1.7     8    MM  MM 1009.0    MM   7.9    MM   MM +1.5    MM
2016 01 04 12 00  20  6.0  8.0   1.9     8    MM  MM 1008.5    MM   7.8    MM   MM +0.9    MM
2016 01 04 11 00  30  6.0  7.0   2.0     8    MM  MM 1008.2    MM   7.9    MM   MM +0.3    MM
2016 01 04 10 00  20  6.0  8.0   2.1     8    MM  MM 1007.5    MM   7.9    MM   MM -0.6    MM
2016 01 04 09 00  10  5.0  7.0   2.2     8    MM  MM 1007.6    MM   7.8    MM   MM -0.2    MM
2016 01 04 08 00 340  5.0  7.0   2.3     8    MM  MM 1007.9    MM   7.8    MM   MM +0.3    MM
2016 01 04 07 00 320  6.0  8.0   2.1     9    MM  MM 1008.1    MM   7.8    MM   MM +0.4    MM
2016 01 04 06 00 300  7.0  9.0   2.2     8    MM  MM 1007.8    MM   7.8    MM   MM -0.1    MM
2016 01 04 05 00 280  8.0 10.0   2.1     8    MM  MM 1007.6    MM   8.0    MM   MM -0.3    MM
2016 01 04 04 00 280  7.0  9.0   2.2     8    MM  MM 1007.7    MM   7.9    MM   MM +0.1    MM
2016 01 04 03 00 280  6.0  7.0   2.2     8    MM  MM 1007.9    MM   8.1    MM   MM +0.4    MM
2016 01 04 02 00 280  7.0  9.0   2.5     8    MM  MM 1007.9    MM   8.1    MM   MM +0.4    MM
2016 01 04 01 00 250  9.0 11.0   2.4     8    MM  MM 1007.6    MM   8.2    MM   MM +0.2    MM
2016 01 04 00 00 230 10.0 14.0   2.4     8    MM  MM 1007.5    MM   8.3    MM   MM -0.1    MM
2016 01 03 23 00 220  9.0 11.0   2.3     8    MM  MM 1007.5    MM   8.3    MM   MM -0.7    MM
2016 01 03 22 00 220 10.0 11.0   2.3     8    MM  MM 1007.4    MM   8.4    MM   MM -1.2    MM
2016 01 03 21 00 220  9.0 12.0   2.4     8    MM  MM 1007.6    MM   8.3    MM   MM -1.4    MM
2016 01 03 20 00 220  9.0 12.0   2.3     7    MM  MM 1008.2    MM   8.3    MM   MM -1.0    MM
2016 01 03 19 00 230 11.0 13.0   2.3     7    MM  MM 1008.6    MM   8.2    MM   MM -1.8    MM
2016 01 03 18 00 230 11.0 14.0   2.2     7    MM  MM 1009.0    MM   8.3    MM   MM -2.4    MM
2016 01 03 17 00 220 12.0 14.0   2.0     7    MM  MM 1009.2    MM   8.6    MM   MM -2.6    MM
2016 01 03 16 00 230 11.0 13.0   2.0     7    MM  MM 1010.4    MM   9.0    MM   MM -1.6    MM
2016 01 03 15 00 230 10.0 12.0   2.0     7    MM  MM 1011.4    MM   8.7    MM   MM -0.1    MM
2016 01 03 14 00 240  9.0 12.0   2.0     7    MM  MM 1011.8    MM   8.7    MM   MM -0.2    MM
2016 01 03 13 00 230 10.0 12.0   2.1     8    MM  MM 1012.0    MM   8.9    MM   MM +0.0    MM
2016 01 03 12 00 260  8.0 10.0   2.1     6    MM  MM 1011.5    MM   9.0    MM   MM -0.5    MM
2016 01 03 11 00 250 10.0 13.0   2.2     8    MM  MM 1012.0    MM   9.1    MM   MM +0.2    MM
2016 01 03 10 00 250 11.0 15.0   2.2     8    MM  MM 1012.0    MM   9.2    MM   MM -0.1    MM
2016 01 03 09 00 240 10.0 14.0   2.0     8    MM  MM 1012.0    MM   9.2    MM   MM -0.2    MM
2016 01 03 08 00 240  9.0 12.0   2.1     8    MM  MM 1011.8    MM   9.2    MM   MM -0.2    MM
2016 01 03 07 00 240 10.0 12.0   2.2     8    MM  MM 1012.1    MM   9.2    MM   MM -0.2    MM
2016 01 03 06 00 250 10.0 12.0   2.1     8    MM  MM 1012.2    MM   9.2    MM   MM +0.0    MM
2016 01 03 05 00 260  9.0 12.0   1.9     8    MM  MM 1012.0    MM   9.2    MM   MM -0.3    MM
2016 01 03 04 00 280  9.0 13.0   2.2     8    MM  MM 1012.3    MM   9.2    MM   MM +0.2    MM
2016 01 03 03 00 270  8.0 11.0   2.2     8    MM  MM 1012.2    MM   9.1    MM   MM +0.4    MM
2016 01 03 02 00 280 10.0 12.0   2.4     8    MM  MM 1012.3    MM   9.1    MM   MM +1.5    MM
2016 01 03 01 00 280 10.0   MM   2.4     8    MM  MM 1012.1    MM   9.2    MM   MM +2.0    MM
2016 01 03 00 00 300  9.0 12.0   2.4     8    MM  MM 1011.8    MM   9.3    MM   MM +2.1    MM
2016 01 02 23 00 280 10.0 13.0   2.4     7    MM  MM 1010.8    MM   9.4    MM   MM +1.5    MM
2016 01 02 22 00 280 11.0 14.0   2.1     8    MM  MM 1010.1    MM   9.5    MM   MM +1.1    MM
2016 01 02 21 00 280 10.0 14.0   2.1     7    MM  MM 1009.7    MM   9.6    MM   MM +1.1    MM
2016 01 02 20 00 280 11.0 14.0   1.9     7    MM  MM 1009.3    MM   9.5    MM   MM +0.5    MM
2016 01 02 19 00 300  9.0 11.0   1.7     7    MM  MM 1009.0    MM   9.5    MM   MM -0.1    MM
2016 01 02 18 00 290 10.0 13.0   1.6     7    MM  MM 1008.6    MM   9.4    MM   MM -1.1    MM
2016 01 02 17 00 310  3.0  4.0   1.5     7    MM  MM 1008.8    MM   9.4    MM   MM -0.3    MM
2016 01 02 16 00 280  6.0  8.0   1.5     8    MM  MM 1009.1    MM   9.4    MM   MM +0.9    MM
2016 01 02 15 00 300  8.0 10.0   1.6     8    MM  MM 1009.7    MM   9.4    MM   MM +2.3    MM
2016 01 02 14 00 320  8.0 10.0   1.5     8    MM  MM 1009.1    MM   9.5    MM   MM +2.0    MM
2016 01 02 13 00 330 10.0 12.0   1.7     7    MM  MM 1008.2    MM   9.5    MM   MM +1.7    MM
2016 01 02 12 00 290 10.0 12.0   1.7     8    MM  MM 1007.4    MM   9.6    MM   MM +0.8    MM
2016 01 02 11 00 290  9.0 12.0   1.5     7    MM  MM 1007.1    MM   9.8    MM   MM -0.2    MM
2016 01 02 10 00 280  9.0 11.0   1.6     7    MM  MM 1006.5    MM   9.7    MM   MM -1.3    MM
2016 01 02 09 00 280  5.0  8.0   1.5     7    MM  MM 1006.6    MM   9.9    MM   MM -1.6    MM
2016 01 02 08 00 300  6.0  7.0   1.5     8    MM  MM 1007.3    MM   9.9    MM   MM -1.4    MM
2016 01 02 07 00 290  5.0  9.0   1.8     8    MM  MM 1007.8    MM   9.9    MM   MM -1.1    MM
2016 01 02 06 00 250  3.0  4.0   1.6     8    MM  MM 1008.2    MM   9.8    MM   MM -0.6    MM
2016 01 02 05 00 280  5.0  8.0   1.7     8    MM  MM 1008.7    MM   9.8    MM   MM -0.5    MM
2016 01 02 04 00 290  5.0  7.0   1.8     8    MM  MM 1008.9    MM   9.7    MM   MM   MM    MM
2016 01 02 03 00 300  6.0  8.0   1.9     8    MM  MM 1008.8    MM   9.7    MM   MM -0.5    MM
2016 01 02 02 00 310  7.0 10.0   2.0     8    MM  MM 1009.2    MM   9.6    MM   MM +0.4    MM
2016 01 02 01 00 310  8.0   MM    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2016 01 02 00 00 290  9.0 12.0   2.0     8    MM  MM 1009.3    MM   9.5    MM   MM +0.6    MM
2016 01 01 23 00 290 10.0 13.0   2.0     6    MM  MM 1008.8    MM   9.6    MM   MM -0.2    MM
2016 01 01 22 00 300 10.0 12.0   1.8     8    MM  MM 1008.6    MM  10.0    MM   MM -0.2    MM
2016 01 01 21 00 280 10.0 12.0   1.8     8    MM  MM 1008.7    MM   9.9    MM   MM -0.6    MM
2016 01 01 20 00 280 10.0 13.0   1.6     8    MM  MM 1009.0    MM   9.9    MM   MM -0.8    MM
2016 01 01 19 00 280  8.0 11.0   1.5     9    MM  MM 1008.8    MM   9.9    MM   MM -1.8    MM
2016 01 01 18 00 300  7.0  9.0   1.5     9    MM  MM 1009.3    MM  10.0    MM   MM -1.8    MM
2016 01 01 17 00 290  8.0 10.0   1.5     8    MM  MM 1009.8    MM  10.0    MM   MM -1.4    MM
2016 01 01 16 00 310  7.0  8.0   1.4     8    MM  MM 1010.6    MM   9.9    MM   MM -0.4    MM
2016 01 01 15 00 290  8.0 10.0   1.5     9    MM  MM 1011.1    MM   9.8    MM   MM +0.3    MM
2016 01 01 14 00 280  9.0 11.0   1.6     9    MM  MM 1011.2    MM   9.7    MM   MM +0.4    MM
2016 01 01 13 00 290 10.0 12.0   1.4     9    MM  MM 1011.0    MM   9.8    MM   MM +0.2    MM
2016 01 01 12 00 260  7.0  8.0   1.3     9    MM  MM 1010.8    MM   9.8    MM   MM +0.3    MM
2016 01 01 11 00 260  6.0  8.0   1.4     9    MM  MM 1010.8    MM   9.8    MM   MM -0.2    MM
2016 01 01 10 00 280  6.0  8.0   1.5     5    MM  MM 1010.8    MM   9.4    MM   MM -0.3    MM
2016 01 01 09 00 290  6.0  8.0   1.7     5    MM  MM 1010.5    MM   9.2    MM   MM -0.7    MM
2016 01 01 08 00 300  6.0  7.0   1.5     9    MM  MM 1011.0    MM   9.2    MM   MM +0.1    MM
2016 01 01 07 00 310  7.0  9.0   1.6     5    MM  MM 1011.1    MM   9.3    MM   MM +0.5    MM
2016 01 01 06 00 310  8.0 10.0   1.7     8    MM  MM 1011.2    MM   9.4    MM   MM +1.0    MM
2016 01 01 05 00 320  9.0 11.0   1.6     4    MM  MM 1010.9    MM   9.4    MM   MM +0.5    MM
2016 01 01 04 00 320 10.0 11.0   1.7     8    MM  MM 1010.6    MM   9.4    MM   MM +0.4    MM
2016 01 01 03 00 320 12.0 16.0   1.5     8    MM  MM 1010.2    MM   9.4    MM   MM +0.1    MM
2016 01 01 02 00 290  7.0  9.0   1.5    10    MM  MM 1010.4    MM   9.3    MM   MM +0.2    MM
2016 01 01 01 00 300  7.0  9.0   1.6    10    MM  MM 1010.2    MM   9.3    MM   MM +0.1    MM
2016 01 01 00 00 300  6.0  7.0   1.7     9    MM  MM 1010.1    MM   9.4    MM   MM -0.1    MM
2015 12 31 23 00 320  4.0  6.0   1.7    10    MM  MM 1010.2    MM   9.6    MM   MM -0.4    MM
2015 12 31 22 00 330  4.0  6.0   1.7     9    MM  MM 1010.1    MM  10.1    MM   MM -0.4    MM
2015 12 31 21 00 350  3.0  4.0   1.8    10    MM  MM 1010.2    MM  10.3    MM   MM -0.9    MM
2015 12 31 20 00 340  4.0  6.0   1.8    10    MM  MM 1010.6    MM  10.3    MM   MM -1.1    MM
2015 12 31 19 00 340  3.0  4.0   1.9    10    MM  MM 1010.5    MM  10.3    MM   MM -2.3    MM
2015 12 31 18 00 340  4.0  5.0   1.9     9    MM  MM 1011.1    MM  10.3    MM   MM -3.9    MM
2015 12 31 17 00 340  3.0  4.0   1.9     9    MM  MM 1011.7    MM  10.2    MM   MM -4.2    MM
2015 12 31 16 00 320  4.0  5.0   1.9    10    MM  MM 1012.8    MM  10.2    MM   MM -3.3    MM
2015 12 31 15 00 290  5.0  6.0   2.1    10    MM  MM 1015.0    MM  10.1    MM   MM -1.5    MM
2015 12 31 14 00 270  6.0  8.0   2.3     9    MM  MM 1015.9    MM  10.1    MM   MM -0.8    MM
2015 12 31 13 00 240  7.0  9.0   2.3    10    MM  MM 1016.1    MM  10.1    MM   MM -1.6    MM
2015 12 31 12 00 250  8.0 10.0   2.6     9    MM  MM 1016.5    MM  10.3    MM   MM -1.7    MM
2015 12 31 11 00 260  7.0  9.0   2.4     9    MM  MM 1016.7    MM  10.5    MM   MM -2.3    MM
2015 12 31 10 00 210  6.0  7.0   2.6    10    MM  MM 1017.7    MM  10.0    MM   MM -1.9    MM
2015 12 31 09 00 160  8.0 10.0   2.6    10    MM  MM 1018.2    MM   9.9    MM   MM   MM    MM
2015 12 31 08 00 160  8.0   MM    MM    MM    MM  MM 1019.0    MM    MM    MM   MM -3.5    MM
2015 12 31 07 00 100  8.0 10.0   2.6    10    MM  MM 1019.6    MM  10.1    MM   MM -4.2    MM
2015 12 31 05 00  70  7.0   MM    MM    MM    MM  MM 1022.5    MM    MM    MM   MM -2.6    MM
2015 12 31 04 00  70  7.0  9.0   2.6    10    MM  MM 1023.8    MM  10.4    MM   MM -2.5    MM
2015 12 31 03 00  60  6.0  7.0   3.0    10    MM  MM 1025.5    MM  10.6    MM   MM -0.7    MM
2015 12 31 02 00  70  7.0  8.0   3.1    10    MM  MM 1025.1    MM  10.8    MM   MM -0.8    MM
2015 12 31 01 00  60  5.0  7.0   3.2    10    MM  MM 1026.3    MM  10.9    MM   MM +0.2    MM
2015 12 31 00 00  60  5.0  8.0   3.2    10    MM  MM 1026.2    MM  11.1    MM   MM -0.2    MM
2015 12 30 23 00  60  6.0  8.0   3.4    10    MM  MM 1025.9    MM  11.2    MM   MM -0.2    MM
2015 12 30 22 00  50  5.0  8.0   3.6    10    MM  MM 1026.1    MM  11.2    MM   MM +0.1    MM
2015 12 30 21 00  60  5.0  7.0   3.8    10    MM  MM 1026.4    MM  10.8    MM   MM +0.8    MM
2015 12 30 20 00  30  5.0  8.0   4.1     8    MM  MM 1026.1    MM  10.3    MM   MM +0.3    MM
2015 12 30 19 00  50  5.0   MM   4.2    10    MM  MM 1026.0    MM   9.9    MM   MM +0.5    MM
2015 12 30 18 00  60  6.0  8.0   3.8    10    MM  MM 1025.6    MM   9.7    MM   MM -0.3    MM
2015 12 30 17 00  50  6.0  8.0   3.9    10    MM  MM 1025.8    MM   9.5    MM   MM +0.3    MM
2015 12 30 16 00  50  7.0  9.0   3.7    10    MM  MM 1025.5    MM   9.4    MM   MM +0.9    MM
2015 12 30 15 00  40  8.0 11.0   3.9    10    MM  MM 1025.9    MM   9.4    MM   MM +2.4    MM
2015 12 30 14 00  50  9.0 11.0   4.7    10    MM  MM 1025.5    MM   9.3    MM   MM +2.9    MM
2015 12 30 13 00  50  9.0 12.0   4.7    10    MM  MM 1024.6    MM   9.3    MM   MM +3.7    MM
2015 12 30 12 00  50 10.0 12.0   4.6     9    MM  MM 1023.5    MM   9.3    MM   MM +4.1    MM
2015 12 30 11 00  50 10.0 12.0   5.0    10    MM  MM 1022.6    MM   9.3    MM   MM +4.5    MM
2015 12 30 10 00  40 11.0 14.0   5.2    10    MM  MM 1020.9    MM   9.3    MM   MM +4.2    MM
2015 12 30 09 00  40 13.0 17.0   5.3     9    MM  MM 1019.4    MM   9.3    MM   MM +4.3    MM
2015 12 30 08 00  40 15.0 17.0   4.9    10    MM  MM 1018.1    MM   9.3    MM   MM +5.2    MM
2015 12 30 07 00  40 15.0 19.0   5.1    10    MM  MM 1016.7    MM   9.3    MM   MM +5.4    MM
2015 12 30 06 00  30 14.0   MM    MM    MM    MM  MM 1015.1    MM    MM    MM   MM +3.8    MM
2015 12 30 05 00  50 14.0 18.0   5.4    10    MM  MM 1012.9    MM   9.3    MM   MM +1.4    MM
2015 12 30 04 00  60 15.0 20.0   4.9     9    MM  MM 1011.3    MM   9.3    MM   MM -0.7    MM
2015 12 30 03 00  60 15.0 18.0   4.7     8    MM  MM 1011.3    MM   9.3    MM   MM -2.2    MM
2015 12 30 02 00  70 15.0 19.0   4.4     9    MM  MM 1011.5    MM   9.3    MM   MM -4.8    MM
2015 12 30 01 00  70 13.0 19.0   4.4     8    MM  MM 1012.0    MM   9.2    MM   MM -6.7    MM
2015 12 30 00 00  80 15.0 20.0   4.2     8    MM  MM 1013.5    MM   9.4    MM   MM   MM    MM
2015 12 29 23 00  90 16.0 20.0   3.6     8    MM  MM 1016.3    MM   9.6    MM   MM   MM    MM
2015 12 29 22 00  90 15.0 19.0   3.1     7    MM  MM 1018.7    MM  10.1    MM   MM -6.8    MM
